State,County,Year,AgeGroup_20_45_percentage
AR,Polk ,2017,25.66138879
AR,Polk ,2018,25.72556072
AR,Polk ,2019,25.60108195
AR,Pope ,2015,33.95170419
AR,Pope ,2016,33.57747625
AR,Pope ,2017,33.32966653
AR,Pope ,2018,33.16036104
AR,Pope ,2019,33.08153328
AR,Prairie ,2015,25.97903362
AR,Prairie ,2016,25.63015027
AR,Prairie ,2017,25.99418041
AR,Prairie ,2018,25.56297946
AR,Prairie ,2019,25.81245349
AR,Pulaski ,2015,34.70765494
AR,Pulaski ,2016,34.40179018
AR,Pulaski ,2017,34.20514646
AR,Pulaski ,2018,33.9724126
AR,Pulaski ,2019,33.91356711
AR,Randolph ,2015,28.703332
AR,Randolph ,2016,28.6918138
AR,Randolph ,2017,28.80271724
AR,Randolph ,2018,29.37117418
AR,Randolph ,2019,29.65252255
AR,Saline ,2015,31.71148724
AR,Saline ,2016,31.55810158
AR,Saline ,2017,31.44912985
AR,Saline ,2018,31.44357996
AR,Saline ,2019,31.36715209
AR,Scott ,2015,26.98608086
AR,Scott ,2016,27.06155633
AR,Scott ,2017,27.06143312
AR,Scott ,2018,26.79175936
AR,Scott ,2019,26.60247058
AR,Searcy ,2015,24.60753031
AR,Searcy ,2016,24.48544177
AR,Searcy ,2017,24.54900971
AR,Searcy ,2018,24.3001261
AR,Searcy ,2019,24.36239056
AR,Sebastian ,2015,32.5838992
AR,Sebastian ,2016,32.25890018
AR,Sebastian ,2017,32.20462335
AR,Sebastian ,2018,32.10472682
AR,Sebastian ,2019,31.88919399
AR,Sevier ,2015,31.42161974
AR,Sevier ,2016,30.82906134
AR,Sevier ,2017,30.58527744
AR,Sevier ,2018,30.37336616
AR,Sevier ,2019,30.15229023
AR,Sharp ,2015,24.28605426
AR,Sharp ,2016,24.47227612
AR,Sharp ,2017,24.19082055
AR,Sharp ,2018,24.32041643
AR,Sharp ,2019,24.4295379
AR,St. Francis ,2015,35.04934149
AR,St. Francis ,2016,35.04004251
AR,St. Francis ,2017,35.0501981
AR,St. Francis ,2018,35.13269826
AR,St. Francis ,2019,35.24045771
AR,Stone ,2015,23.26013241
AR,Stone ,2016,23.71892238
AR,Stone ,2017,23.99361022
AR,Stone ,2018,24.02440983
AR,Stone ,2019,24.12442028
AR,Union ,2015,29.55395899
AR,Union ,2016,29.42150004
AR,Union ,2017,29.2954891
AR,Union ,2018,29.12695777
AR,Union ,2019,29.30562019
AR,Van Buren ,2015,24.46454069
AR,Van Buren ,2016,24.02063711
AR,Van Buren ,2017,23.59835669
AR,Van Buren ,2018,23.69702435
AR,Van Buren ,2019,23.59020852
AR,Washington ,2015,38.94552519
AR,Washington ,2016,38.94223615
AR,Washington ,2017,38.9280374
AR,Washington ,2018,38.95338763
AR,Washington ,2019,38.8842203
AR,White ,2015,32.66679339
AR,White ,2016,32.36184852
AR,White ,2017,32.11024301
AR,White ,2018,31.75769638
AR,White ,2019,31.62800147
AR,Woodruff ,2015,26.64777811
AR,Woodruff ,2016,26.22727273
AR,Woodruff ,2017,26.17490494
AR,Woodruff ,2018,26.15218064
AR,Woodruff ,2019,26.17088608
AR,Yell ,2015,29.13140519
AR,Yell ,2016,28.95079527
AR,Yell ,2017,29.00646241
AR,Yell ,2018,29.05600596
AR,Yell ,2019,28.85056933
AZ,Apache ,2015,30.38641356
AZ,Apache ,2016,30.36942604
AZ,Apache ,2017,30.27465232
AZ,Apache ,2018,30.39689953
AZ,Apache ,2019,30.48673613
AZ,Cochise ,2015,29.78790707
AZ,Cochise ,2016,29.59995544
AZ,Cochise ,2017,29.22539723
AZ,Cochise ,2018,29.49664191
AZ,Cochise ,2019,29.23079367
AZ,Coconino ,2015,38.53787366
AZ,Coconino ,2016,38.57001432
AZ,Coconino ,2017,38.80468933
AZ,Coconino ,2018,38.99861777
AZ,Coconino ,2019,39.01349355
AZ,Gila ,2015,22.99256295
AZ,Gila ,2016,22.97773446
AZ,Gila ,2017,23.03930718
AZ,Gila ,2018,23.06462705
AZ,Gila ,2019,23.3070458
AZ,Graham ,2015,35.21658743
AZ,Graham ,2016,35.08609517
AZ,Graham ,2017,34.67890398
AZ,Graham ,2018,34.83353073
AZ,Graham ,2019,35.36833432
AZ,Greenlee ,2015,33.26720267
AZ,Greenlee ,2016,34.03505133
AZ,Greenlee ,2017,34.07815313
AZ,Greenlee ,2018,34.65283658
AZ,Greenlee ,2019,34.89155612
AZ,La Paz ,2015,20.85409948
AZ,La Paz ,2016,20.8640062
AZ,La Paz ,2017,20.96010818
AZ,La Paz ,2018,21.38884928
AZ,La Paz ,2019,21.46105742
AZ,Maricopa ,2015,34.4401562
AZ,Maricopa ,2016,34.29696794
AZ,Maricopa ,2017,34.22768711
AZ,Maricopa ,2018,34.25058996
AZ,Maricopa ,2019,34.30856104
AZ,Mohave ,2015,23.97420982
AZ,Mohave ,2016,23.67193737
AZ,Mohave ,2017,23.60579083
AZ,Mohave ,2018,23.61055368
AZ,Mohave ,2019,23.68968004
AZ,Navajo ,2015,28.95817462
AZ,Navajo ,2016,28.89450248
AZ,Navajo ,2017,28.62787521
AZ,Navajo ,2018,28.61613541
AZ,Navajo ,2019,28.41765533
AZ,Pima ,2015,32.8905969
AZ,Pima ,2016,32.82627148
AZ,Pima ,2017,32.81059557
AZ,Pima ,2018,32.91193705
AZ,Pima ,2019,32.9849066
AZ,Pinal ,2015,32.31816456
AZ,Pinal ,2016,31.88763953
AZ,Pinal ,2017,31.85993271
AZ,Pinal ,2018,31.80507871
AZ,Pinal ,2019,31.80931267
AZ,Santa Cruz ,2015,28.43453225
AZ,Santa Cruz ,2016,28.34482759
AZ,Santa Cruz ,2017,28.43061461
AZ,Santa Cruz ,2018,28.57419981
AZ,Santa Cruz ,2019,28.52595811
AZ,Yavapai ,2015,22.67838138
AZ,Yavapai ,2016,22.50829344
AZ,Yavapai ,2017,22.45771258
AZ,Yavapai ,2018,22.3840671
AZ,Yavapai ,2019,22.28167708
AZ,Yuma ,2015,33.03977854
AZ,Yuma ,2016,33.24680213
AZ,Yuma ,2017,33.14447727
AZ,Yuma ,2018,33.13895242
AZ,Yuma ,2019,33.09976753
CA,Alameda ,2015,37.69487158
CA,Alameda ,2016,37.76128895
CA,Alameda ,2017,37.75620469
CA,Alameda ,2018,37.74169705
CA,Alameda ,2019,37.77616496
CA,Alpine ,2015,23.21262767
CA,Alpine ,2016,21.58548233
CA,Alpine ,2017,23.94239424
CA,Alpine ,2018,22.58953168
CA,Alpine ,2019,24.53498671
CA,Amador ,2015,25.38413761
CA,Amador ,2016,25.58978332
CA,Amador ,2017,26.31783851
CA,Amador ,2018,26.77071438
CA,Amador ,2019,26.81122962
CA,Butte ,2015,34.41555262
CA,Butte ,2016,34.56953291
CA,Butte ,2017,34.73475706
CA,Butte ,2018,34.84993857
CA,Butte ,2019,35.33300485
CA,Calaveras ,2015,22.39297231
CA,Calaveras ,2016,22.64242531
CA,Calaveras ,2017,23.22409755
CA,Calaveras ,2018,23.45616876
CA,Calaveras ,2019,23.71854918
CA,Colusa ,2015,31.59530875
CA,Colusa ,2016,31.65240045
CA,Colusa ,2017,31.64187404
CA,Colusa ,2018,31.91241012
CA,Colusa ,2019,32.16689098
CA,Contra Costa ,2015,32.02218062
CA,Contra Costa ,2016,32.06983754
CA,Contra Costa ,2017,32.08509561
CA,Contra Costa ,2018,32.04223485
CA,Contra Costa ,2019,31.97491864
CA,Del Norte ,2015,32.94593601
CA,Del Norte ,2016,32.60536119
CA,Del Norte ,2017,32.26573069
CA,Del Norte ,2018,33.16510454
CA,Del Norte ,2019,33.04688624
CA,El Dorado ,2015,26.45623046
CA,El Dorado ,2016,26.25016131
CA,El Dorado ,2017,26.37495429
CA,El Dorado ,2018,26.44668827
CA,El Dorado ,2019,26.61232194
CA,Fresno ,2015,35.11626756
CA,Fresno ,2016,35.04468536
CA,Fresno ,2017,35.08086371
CA,Fresno ,2018,35.06194869
CA,Fresno ,2019,35.15009994
CA,Glenn ,2015,30.58768421
CA,Glenn ,2016,30.58548851
CA,Glenn ,2017,30.77776982
CA,Glenn ,2018,30.91500697
CA,Glenn ,2019,31.28940232
CA,Humboldt ,2015,35.4865213
CA,Humboldt ,2016,35.51984738
CA,Humboldt ,2017,35.69707048
CA,Humboldt ,2018,35.66395584
CA,Humboldt ,2019,35.54567049
CA,Imperial ,2015,34.2679267
CA,Imperial ,2016,34.25315936
CA,Imperial ,2017,34.42408161
CA,Imperial ,2018,34.27224098
CA,Imperial ,2019,34.22674723
CA,Inyo ,2015,26.05478242
CA,Inyo ,2016,26.26380984
CA,Inyo ,2017,26.55585404
CA,Inyo ,2018,26.74690739
CA,Inyo ,2019,27.3185875
CA,Kern ,2015,35.69656782
CA,Kern ,2016,35.66723732
CA,Kern ,2017,35.6786904
CA,Kern ,2018,35.67017023
CA,Kern ,2019,35.71620592
CA,Kings ,2015,38.98990572
CA,Kings ,2016,38.92637667
CA,Kings ,2017,38.92626867
CA,Kings ,2018,39.08919158
CA,Kings ,2019,39.19053223
CA,Lake ,2015,26.15935263
CA,Lake ,2016,26.05667966
CA,Lake ,2017,26.39172685
CA,Lake ,2018,26.54819099
CA,Lake ,2019,26.73096636
CA,Lassen ,2015,41.19209112
CA,Lassen ,2016,40.58787149
CA,Lassen ,2017,40.93790427
CA,Lassen ,2018,40.89097916
CA,Lassen ,2019,40.90210316
CA,Los Angeles ,2015,37.06531292
CA,Los Angeles ,2016,36.97131364
CA,Los Angeles ,2017,36.8967996
CA,Los Angeles ,2018,36.83789585
CA,Los Angeles ,2019,36.76037122
CA,Madera ,2015,33.57620982
CA,Madera ,2016,33.3004235
CA,Madera ,2017,33.3689351
CA,Madera ,2018,33.40344973
CA,Madera ,2019,33.21362512
CA,Marin ,2015,25.8382008
CA,Marin ,2016,25.36747492
CA,Marin ,2017,25.05341695
CA,Marin ,2018,24.87348938
CA,Marin ,2019,24.6980597
CA,Mariposa ,2015,24.0494836
CA,Mariposa ,2016,24.46150321
CA,Mariposa ,2017,24.81336855
CA,Mariposa ,2018,25.03303648
CA,Mariposa ,2019,24.83287799
CA,Mendocino ,2015,28.68196586
CA,Mendocino ,2016,28.42871055
CA,Mendocino ,2017,28.4404403
CA,Mendocino ,2018,28.36466402
CA,Mendocino ,2019,28.23202573
CA,Merced ,2015,34.48431217
CA,Merced ,2016,34.34244548
CA,Merced ,2017,34.28121403
CA,Merced ,2018,34.39454899
CA,Merced ,2019,34.37409968
CA,Modoc ,2015,24.6245583
CA,Modoc ,2016,24.85213704
CA,Modoc ,2017,24.60567823
CA,Modoc ,2018,24.69318182
CA,Modoc ,2019,24.80488633
CA,Mono ,2015,35.44789373
CA,Mono ,2016,35.01015904
CA,Mono ,2017,35.36296503
CA,Mono ,2018,35.06908283
CA,Mono ,2019,35.23262254
CA,Monterey ,2015,35.1174771
CA,Monterey ,2016,34.88834044
CA,Monterey ,2017,34.62882076
CA,Monterey ,2018,34.39036755
CA,Monterey ,2019,34.27283262
CA,Napa ,2015,31.25399327
CA,Napa ,2016,31.11261005
CA,Napa ,2017,31.0227484
CA,Napa ,2018,30.98084142
CA,Napa ,2019,30.94436055
CA,Nevada ,2015,25.02837569
CA,Nevada ,2016,24.86023071
CA,Nevada ,2017,25.0032707
CA,Nevada ,2018,24.97688628
CA,Nevada ,2019,25.08144955
CA,Orange ,2015,34.56980643
CA,Orange ,2016,34.30021491
CA,Orange ,2017,34.11397009
CA,Orange ,2018,33.9507924
CA,Orange ,2019,33.81622021
CA,Placer ,2015,29.14808189
CA,Placer ,2016,28.99459813
CA,Placer ,2017,29.0424938
CA,Placer ,2018,29.17671348
CA,Placer ,2019,29.24241017
CA,Plumas ,2015,22.68953167
CA,Plumas ,2016,23.07527458
CA,Plumas ,2017,23.17792069
CA,Plumas ,2018,23.34987461
CA,Plumas ,2019,23.71457436
CA,Riverside ,2015,33.662572
CA,Riverside ,2016,33.6327209
CA,Riverside ,2017,33.62273723
CA,Riverside ,2018,33.68299555
CA,Riverside ,2019,33.68680446
CA,Sacramento ,2015,35.21370794
CA,Sacramento ,2016,35.19547157
CA,Sacramento ,2017,35.2658055
CA,Sacramento ,2018,35.3396207
CA,Sacramento ,2019,35.44326307
CA,San Benito ,2015,32.70406761
CA,San Benito ,2016,32.80202617
CA,San Benito ,2017,33.13609467
CA,San Benito ,2018,33.50252981
CA,San Benito ,2019,33.96701057
CA,San Bernardino ,2015,35.68833669
CA,San Bernardino ,2016,35.64879266
CA,San Bernardino ,2017,35.73313125
CA,San Bernardino ,2018,35.77366686
CA,San Bernardino ,2019,35.80539291
CA,San Diego ,2015,37.62049469
CA,San Diego ,2016,37.55987815
CA,San Diego ,2017,37.483534
CA,San Diego ,2018,37.4503916
CA,San Diego ,2019,37.354905
CA,San Francisco ,2015,44.858924
CA,San Francisco ,2016,44.85078806
CA,San Francisco ,2017,44.82096488
CA,San Francisco ,2018,44.73109904
CA,San Francisco ,2019,44.64437031
CA,San Joaquin ,2015,33.73885979
CA,San Joaquin ,2016,33.73812276
CA,San Joaquin ,2017,33.77160647
CA,San Joaquin ,2018,33.85794647
CA,San Joaquin ,2019,34.01727748
CA,San Luis Obispo ,2015,33.17587663
CA,San Luis Obispo ,2016,33.16643187
CA,San Luis Obispo ,2017,33.22028738
CA,San Luis Obispo ,2018,33.19734325
CA,San Luis Obispo ,2019,33.13788585
CA,San Mateo ,2015,34.42602166
CA,San Mateo ,2016,34.51985009
CA,San Mateo ,2017,34.62903547
CA,San Mateo ,2018,34.68304797
CA,San Mateo ,2019,34.7994255
CA,Santa Barbara ,2015,36.03856825
CA,Santa Barbara ,2016,35.96997794
CA,Santa Barbara ,2017,35.92358376
CA,Santa Barbara ,2018,35.80734892
CA,Santa Barbara ,2019,35.84173761
CA,Santa Clara ,2015,36.79677084
CA,Santa Clara ,2016,36.80428217
CA,Santa Clara ,2017,36.76503614
CA,Santa Clara ,2018,36.78343891
CA,Santa Clara ,2019,36.80723417
CA,Santa Cruz ,2015,34.13819958
CA,Santa Cruz ,2016,34.03256607
CA,Santa Cruz ,2017,33.93740722
CA,Santa Cruz ,2018,33.79004605
CA,Santa Cruz ,2019,33.62138698
CA,Shasta ,2015,29.09979026
CA,Shasta ,2016,29.13630993
CA,Shasta ,2017,29.33316238
CA,Shasta ,2018,29.58839012
CA,Shasta ,2019,29.74788983
CA,Sierra ,2015,20.87102178
CA,Sierra ,2016,20.87427991
CA,Sierra ,2017,21.25249833
CA,Sierra ,2018,21.45478812
CA,Sierra ,2019,21.53078203
CA,Siskiyou ,2015,24.75840385
CA,Siskiyou ,2016,24.79942826
CA,Siskiyou ,2017,25.16390812
CA,Siskiyou ,2018,25.15040184
CA,Siskiyou ,2019,25.3473897
CA,Solano ,2015,33.66266044
CA,Solano ,2016,33.64094992
CA,Solano ,2017,33.70378638
CA,Solano ,2018,33.78697627
CA,Solano ,2019,33.84728455
CA,Sonoma ,2015,31.40140118
CA,Sonoma ,2016,31.27209992
CA,Sonoma ,2017,31.15674798
CA,Sonoma ,2018,30.95802007
CA,Sonoma ,2019,30.81972585
CA,Stanislaus ,2015,33.93253327
CA,Stanislaus ,2016,33.93904554
CA,Stanislaus ,2017,33.96167184
CA,Stanislaus ,2018,33.98287985
CA,Stanislaus ,2019,34.01681618
CA,Sutter ,2015,32.38597007
CA,Sutter ,2016,32.30974912
CA,Sutter ,2017,32.4050975
CA,Sutter ,2018,32.5227301
CA,Sutter ,2019,32.59737447
CA,Tehama ,2015,28.54270243
CA,Tehama ,2016,28.41630813
CA,Tehama ,2017,28.43673156
CA,Tehama ,2018,28.56540348
CA,Tehama ,2019,28.95949849
CA,Trinity ,2015,23.43821598
CA,Trinity ,2016,23.49547864
CA,Trinity ,2017,23.28304259
CA,Trinity ,2018,23.31503143
CA,Trinity ,2019,23.47578348
CA,Tulare ,2015,33.95018385
CA,Tulare ,2016,33.87916862
CA,Tulare ,2017,33.90185764
CA,Tulare ,2018,33.98466171
CA,Tulare ,2019,34.06836195
CA,Tuolumne ,2015,27.34682458
CA,Tuolumne ,2016,27.43165334
CA,Tuolumne ,2017,27.72157996
CA,Tuolumne ,2018,27.94050049
CA,Tuolumne ,2019,27.95623922
CA,Ventura ,2015,32.72574432
CA,Ventura ,2016,32.58828097
CA,Ventura ,2017,32.56686344
CA,Ventura ,2018,32.55068137
CA,Ventura ,2019,32.52660147
CA,Yolo ,2015,39.61101129
CA,Yolo ,2016,39.53586517
CA,Yolo ,2017,39.52544204
CA,Yolo ,2018,39.47382767
CA,Yolo ,2019,39.30294785
CA,Yuba ,2015,35.15834965
CA,Yuba ,2016,35.24388942
CA,Yuba ,2017,35.28689702
CA,Yuba ,2018,35.31725054
CA,Yuba ,2019,35.39558652
CO,Adams ,2015,37.23613142
CO,Adams ,2016,37.15358002
CO,Adams ,2017,37.20526619
CO,Adams ,2018,37.34868604
CO,Adams ,2019,37.6096061
CO,Alamosa ,2015,35.44104694
CO,Alamosa ,2016,35.83130879
CO,Alamosa ,2017,35.91383164
CO,Alamosa ,2018,36.04135894
CO,Alamosa ,2019,36.21634941
CO,Arapahoe ,2015,35.71913075
CO,Arapahoe ,2016,35.79012442
CO,Arapahoe ,2017,35.88873476
CO,Arapahoe ,2018,36.10111737
CO,Arapahoe ,2019,36.21605568
CO,Archuleta ,2015,23.33898442
CO,Archuleta ,2016,23.99220273
CO,Archuleta ,2017,24.09928545
CO,Archuleta ,2018,24.07137655
CO,Archuleta ,2019,24.12859078
CO,Baca ,2015,24.36005626
CO,Baca ,2016,24.84419263
CO,Baca ,2017,25.66122679
CO,Baca ,2018,25.72544643
CO,Baca ,2019,26.11002513
CO,Bent ,2015,39.25963661
CO,Bent ,2016,39.24224241
CO,Bent ,2017,38.95658143
CO,Bent ,2018,38.91184573
CO,Bent ,2019,37.78016855
CO,Boulder ,2015,36.98396677
CO,Boulder ,2016,36.96062257
CO,Boulder ,2017,36.85015243
CO,Boulder ,2018,36.84803903
CO,Boulder ,2019,36.85759482
CO,Broomfield ,2015,35.36521444
CO,Broomfield ,2016,35.29385233
CO,Broomfield ,2017,35.38373643
CO,Broomfield ,2018,35.5418037
CO,Broomfield ,2019,36.01646207
CO,Chaffee ,2015,28.82011605
CO,Chaffee ,2016,29.02145474
CO,Chaffee ,2017,29.42642123
CO,Chaffee ,2018,29.25003742
CO,Chaffee ,2019,29.60797799
CO,Cheyenne ,2015,26.38204707
CO,Cheyenne ,2016,25.94594595
CO,Cheyenne ,2017,25.84997302
CO,Cheyenne ,2018,26.57342657
CO,Cheyenne ,2019,27.19825232
CO,Clear Creek ,2015,27.25010818
CO,Clear Creek ,2016,27.49919812
CO,Clear Creek ,2017,28.10737414
CO,Clear Creek ,2018,28.42565598
CO,Clear Creek ,2019,28.11340206
CO,Conejos ,2015,25.66646001
CO,Conejos ,2016,26.27329193
CO,Conejos ,2017,26.76004423
CO,Conejos ,2018,27.23383449
CO,Conejos ,2019,27.60511883
CO,Costilla ,2015,22.51118568
CO,Costilla ,2016,22.50203087
CO,Costilla ,2017,23.26943557
CO,Costilla ,2018,23.47848898
CO,Costilla ,2019,23.92590687
CO,Crowley ,2015,45.52238806
CO,Crowley ,2016,43.7653737
CO,Crowley ,2017,47.10616438
CO,Crowley ,2018,47.15460802
CO,Crowley ,2019,47.61590497
CO,Custer ,2015,18.42580063
CO,Custer ,2016,18.50479512
CO,Custer ,2017,19.29174387
CO,Custer ,2018,19.07174706
CO,Custer ,2019,19.47513812
CO,Delta ,2015,24.48099489
CO,Delta ,2016,24.58314111
CO,Delta ,2017,24.5879616
CO,Delta ,2018,24.87372102
CO,Delta ,2019,25.0786214
CO,Denver ,2015,44.4022626
CO,Denver ,2016,44.71176843
CO,Denver ,2017,44.97624691
CO,Denver ,2018,45.33433855
CO,Denver ,2019,45.76842209
CO,Dolores ,2015,23.67491166
CO,Dolores ,2016,23.92996109
CO,Dolores ,2017,24.59657702
CO,Dolores ,2018,23.68932039
CO,Dolores ,2019,24.33090024
CO,Douglas ,2015,31.06963745
CO,Douglas ,2016,30.83002507
CO,Douglas ,2017,30.94283774
CO,Douglas ,2018,31.14764613
CO,Douglas ,2019,31.37911002
CO,Eagle ,2015,38.48881463
CO,Eagle ,2016,37.75324985
CO,Eagle ,2017,37.28813559
CO,Eagle ,2018,36.84909816
CO,Eagle ,2019,36.47396013
CO,El Paso ,2015,36.2803616
CO,El Paso ,2016,36.44927842
CO,El Paso ,2017,36.60925098
CO,El Paso ,2018,36.84665821
CO,El Paso ,2019,36.97819137
CO,Elbert ,2015,24.45797808
CO,Elbert ,2016,24.64522797
CO,Elbert ,2017,24.72346206
CO,Elbert ,2018,25.04277079
CO,Elbert ,2019,25.66126679
CO,Fremont ,2015,32.31277819
CO,Fremont ,2016,32.29308583
CO,Fremont ,2017,32.53133675
CO,Fremont ,2018,32.64872078
CO,Fremont ,2019,32.72852693
CO,Garfield ,2015,33.47949669
CO,Garfield ,2016,33.5204559
CO,Garfield ,2017,33.37342458
CO,Garfield ,2018,33.41987571
CO,Garfield ,2019,33.3161286
CO,Gilpin ,2015,27.75193798
CO,Gilpin ,2016,27.95062563
CO,Gilpin ,2017,28.29843802
CO,Gilpin ,2018,28.43586387
CO,Gilpin ,2019,28.51193337
CO,Grand ,2015,31.45457015
CO,Grand ,2016,31.29323407
CO,Grand ,2017,31.60635251
CO,Grand ,2018,31.77100122
CO,Grand ,2019,32.09609762
CO,Gunnison ,2015,40.63586687
CO,Gunnison ,2016,40.91629097
CO,Gunnison ,2017,40.73415169
CO,Gunnison ,2018,40.64775441
CO,Gunnison ,2019,40.45928301
CO,Hinsdale ,2015,21.72774869
CO,Hinsdale ,2016,22.08121827
CO,Hinsdale ,2017,22.62958281
CO,Hinsdale ,2018,22.8960396
CO,Hinsdale ,2019,24.14634146
CO,Huerfano ,2015,20.34665834
CO,Huerfano ,2016,20.19756839
CO,Huerfano ,2017,20.24743512
CO,Huerfano ,2018,20.8944388
CO,Huerfano ,2019,21.03813252
CO,Jackson ,2015,26.6075388
CO,Jackson ,2016,28.86597938
CO,Jackson ,2017,27.56363636
CO,Jackson ,2018,28.17204301
CO,Jackson ,2019,27.22701149
CO,Jefferson ,2015,32.85624761
CO,Jefferson ,2016,33.18947941
CO,Jefferson ,2017,33.59129119
CO,Jefferson ,2018,34.113519
CO,Jefferson ,2019,34.56777627
CO,Kiowa ,2015,24.42196532
CO,Kiowa ,2016,24.36661699
CO,Kiowa ,2017,25.71428571
CO,Kiowa ,2018,26.10587382
CO,Kiowa ,2019,25.67567568
CO,Kit Carson ,2015,32.6110773
CO,Kit Carson ,2016,30.3829006
CO,Kit Carson ,2017,27.79879501
CO,Kit Carson ,2018,27.90892583
CO,Kit Carson ,2019,28.08228829
CO,La Plata ,2015,33.47962039
CO,La Plata ,2016,33.36286066
CO,La Plata ,2017,33.21274949
CO,La Plata ,2018,33.06453045
CO,La Plata ,2019,32.75822202
CO,Lake ,2015,36.60306369
CO,Lake ,2016,36.75889328
CO,Lake ,2017,37.41935484
CO,Lake ,2018,37.9046648
CO,Lake ,2019,38.43976867
CO,Larimer ,2015,37.36630033
CO,Larimer ,2016,37.48613504
CO,Larimer ,2017,37.58762395
CO,Larimer ,2018,37.69776992
CO,Larimer ,2019,37.74485219
CO,Las Animas ,2015,27.5368511
CO,Las Animas ,2016,27.86186314
CO,Las Animas ,2017,27.76565031
CO,Las Animas ,2018,27.42624759
CO,Las Animas ,2019,27.72645802
CO,Lincoln ,2015,34.36767094
CO,Lincoln ,2016,34.08394884
CO,Lincoln ,2017,34.43780554
CO,Lincoln ,2018,35.33713878
CO,Lincoln ,2019,35.53762498
CO,Logan ,2015,35.70220719
CO,Logan ,2016,36.24247827
CO,Logan ,2017,36.18765963
CO,Logan ,2018,36.07418717
CO,Logan ,2019,36.25329109
CO,Mesa ,2015,31.53724033
CO,Mesa ,2016,31.49142491
CO,Mesa ,2017,31.48640603
CO,Mesa ,2018,31.44405725
CO,Mesa ,2019,31.39160885
CO,Mineral ,2015,22.71505376
CO,Mineral ,2016,22.75132275
CO,Mineral ,2017,22.4435591
CO,Mineral ,2018,22.66839378
CO,Mineral ,2019,23.53706112
CO,Moffat ,2015,30.48921864
CO,Moffat ,2016,30.34844796
CO,Moffat ,2017,30.34077017
CO,Moffat ,2018,30.64552833
CO,Moffat ,2019,30.8589927
CO,Montezuma ,2015,26.60211541
CO,Montezuma ,2016,26.4791875
CO,Montezuma ,2017,26.47441789
CO,Montezuma ,2018,26.78571429
CO,Montezuma ,2019,26.71962724
CO,Montrose ,2015,25.81973275
CO,Montrose ,2016,25.85599378
CO,Montrose ,2017,26.18015472
CO,Montrose ,2018,26.32801024
CO,Montrose ,2019,26.61724122
CO,Morgan ,2015,31.109302
CO,Morgan ,2016,31.37699918
CO,Morgan ,2017,31.70171408
CO,Morgan ,2018,32.36469811
CO,Morgan ,2019,32.87807899
CO,Otero ,2015,28.07721923
CO,Otero ,2016,28.36964853
CO,Otero ,2017,28.44916871
CO,Otero ,2018,28.56363835
CO,Otero ,2019,28.72305504
CO,Ouray ,2015,21.09375
CO,Ouray ,2016,21.44497807
CO,Ouray ,2017,22.08601704
CO,Ouray ,2018,22.72915803
CO,Ouray ,2019,22.09208401
CO,Park ,2015,23.0838216
CO,Park ,2016,23.663726
CO,Park ,2017,24.18128982
CO,Park ,2018,24.77732794
CO,Park ,2019,24.78641549
CO,Phillips ,2015,26.09198059
CO,Phillips ,2016,25.77102804
CO,Phillips ,2017,26.11940299
CO,Phillips ,2018,25.95099183
CO,Phillips ,2019,25.72098476
CO,Pitkin ,2015,34.12486065
CO,Pitkin ,2016,33.81363004
CO,Pitkin ,2017,33.46130307
CO,Pitkin ,2018,33.16088117
CO,Pitkin ,2019,32.9656104
CO,Prowers ,2015,28.55227882
CO,Prowers ,2016,28.8361563
CO,Prowers ,2017,28.6547758
CO,Prowers ,2018,29.07525457
CO,Prowers ,2019,29.38711798
CO,Pueblo ,2015,30.78536986
CO,Pueblo ,2016,30.86834088
CO,Pueblo ,2017,30.89552149
CO,Pueblo ,2018,31.10523109
CO,Pueblo ,2019,31.34173277
CO,Rio Blanco ,2015,31.38314295
CO,Rio Blanco ,2016,31.09073959
CO,Rio Blanco ,2017,30.87216625
CO,Rio Blanco ,2018,30.6793049
CO,Rio Blanco ,2019,30.36053131
